backers_count,blurb,category,converted_pledged_amount,country,country_displayable_name,created_at,creator,currency,currency_symbol,currency_trailing_code,current_currency,deadline,disable_communication,fx_rate,goal,id,is_disliked,is_in_post_campaign_pledging_phase,is_launched,is_liked,is_starrable,launched_at,location,name,percent_funded,photo,pledged,prelaunch_activated,profile,slug,source_url,spotlight,staff_pick,state,state_changed_at,static_usd_rate,urls,usd_exchange_rate,usd_pledged,usd_type,video
"29","52-card deck which is a celebration of beauty, magic, and intuition.","{""id"":273,""name"":""Playing Cards"",""analytics_name"":""Playing Cards"",""slug"":""games/playing cards"",""position"":4,""parent_id"":12,""parent_name"":""Games"",""color"":51627,""urls"":{""web"":{""discover"":""http://www.kickstarter.com/discover/categories/games/playing%20cards""}}}","2106","PL","Poland","1731427130","{""id"":1699266684,""name"":""Zofia Kowalska"",""slug"":""amazingtarot"",""is_registered"":null,""is_email_verified"":null,""chosen_currency"":null,""is_superbacker"":null,""has_admin_message_badge"":false,""ppo_has_action"":false,""backing_action_count"":0,""avatar"":{""thumb"":""https://i.kickstarter.com/assets/044/545/903/0dc8be44e69e8f9f953a0d5aea6547da_original.jpg?anim=false&fit=cover&height=40&origin=ugc&q=92&v=1712004275&width=40&sig=Rn5CXw3pp0zK%2FBBQ4jRW53Ve7%2FCurs%2BV%2FnIaoDF%2BdZE%3D"",""small"":""https://i.kickstarter.com/assets/044/545/903/0dc8be44e69e8f9f953a0d5aea6547da_original.jpg?anim=false&fit=cover&height=80&origin=ugc&q=92&v=1712004275&width=80&sig=C%2FkPCVlDk94KJIJCwvRhZGDvSmfw7GhfqCkkBnvpyvQ%3D"",""medium"":""https://i.kickstarter.com/assets/044/545/903/0dc8be44e69e8f9f953a0d5aea6547da_original.jpg?anim=false&fit=cover&height=160&origin=ugc&q=92&v=1712004275&width=160&sig=k6Vo6TFsCPMme9%2FZCYk7pLvcPDh42YvU5FbJnHNjCk4%3D""},""urls"":{""web"":{""user"":""https://www.kickstarter.com/profile/amazingtarot""},""api"":{""user"":""https://api.kickstarter.com/v1/users/1699266684?signature=1760430686.a55c004dc047af837b8fd158f70176027b5564f7""}}}","PLN","zł","false","USD","1736003775","false","0.27270189","5000","299814432","false","false","true","false","false","1733411775","{""id"":924938,""name"":""Kyiv"",""slug"":""kyiv-ua"",""short_name"":""Kyiv, Ukraine"",""displayable_name"":""Kyiv, Ukraine"",""localized_name"":""Kyiv"",""country"":""UA"",""state"":""Kyiv City Municipality"",""type"":""Town"",""is_root"":false,""expanded_country"":""Ukraine"",""urls"":{""web"":{""discover"":""https://www.kickstarter.com/discover/places/kyiv-ua"",""location"":""https://www.kickstarter.com/locations/kyiv-ua""},""api"":{""nearby_projects"":""https://api.kickstarter.com/v1/discover?signature=1760414425.51d501df58e7dfc3f16d9b2d66a723ea11b85857&woe_id=924938""}}}","Ethereal Whispers Oracle deck","174.58","{""key"":""assets/047/469/104/924f98d19af3635e0e2c5e7673652c3a_original.jpg"",""full"":""https://i.kickstarter.com/assets/047/469/104/924f98d19af3635e0e2c5e7673652c3a_original.jpg?anim=false&fit=cover&gravity=auto&height=315&origin=ugc&q=92&v=1733224232&width=560&sig=yXxsJpejsSA9%2FHGhHBe08XcK3YCmZO2x6NJ8Bsqj1gw%3D"",""ed"":""https://i.kickstarter.com/assets/047/469/104/924f98d19af3635e0e2c5e7673652c3a_original.jpg?anim=false&fit=cover&gravity=auto&height=198&origin=ugc&q=92&v=1733224232&width=352&sig=UbEN1w8X4YmDtPE5oIsT%2B5R390lWSRRpJq83OQKHw94%3D"",""med"":""https://i.kickstarter.com/assets/047/469/104/924f98d19af3635e0e2c5e7673652c3a_original.jpg?anim=false&fit=cover&gravity=auto&height=153&origin=ugc&q=92&v=1733224232&width=272&sig=5zESd31be3DeucvqiGl%2Bma%2FECqBsHxr6oDsECa03JAA%3D"",""little"":""https://i.kickstarter.com/assets/047/469/104/924f98d19af3635e0e2c5e7673652c3a_original.jpg?anim=false&fit=cover&gravity=auto&height=117&origin=ugc&q=92&v=1733224232&width=208&sig=29sMdImA1qO14RM8Uosws3S6XW1ocUgce0k846NzNRQ%3D"",""small"":""https://i.kickstarter.com/assets/047/469/104/924f98d19af3635e0e2c5e7673652c3a_original.jpg?anim=false&fit=cover&gravity=auto&height=90&origin=ugc&q=92&v=1733224232&width=160&sig=gWgpMnbkRbMe4BSbMmc26DKy%2FWz7zSTyWFDc3pIGv0o%3D"",""thumb"":""https://i.kickstarter.com/assets/047/469/104/924f98d19af3635e0e2c5e7673652c3a_original.jpg?anim=false&fit=cover&gravity=auto&height=27&origin=ugc&q=92&v=1733224232&width=48&sig=%2FuiYTlpEkFPpq8%2FPmLTsC86l4XVgM7ig%2BCXXsAyeWsE%3D"",""1024x576"":""https://i.kickstarter.com/assets/047/469/104/924f98d19af3635e0e2c5e7673652c3a_original.jpg?anim=false&fit=cover&gravity=auto&height=576&origin=ugc&q=92&v=1733224232&width=1024&sig=DRKgAGNGY8EGAOHWLo%2F3G39fioWN3UCFWVsPV%2B%2ByPwQ%3D"",""1536x864"":""https://i.kickstarter.com/assets/047/469/104/924f98d19af3635e0e2c5e7673652c3a_original.jpg?anim=false&fit=cover&gravity=auto&height=873&origin=ugc&q=92&v=1733224232&width=1552&sig=QHOAOwBDVehOHnZ1TvD%2F71FhMCvPgni9M4%2Fqwn3elZA%3D""}","8729","true","{""id"":5067961,""project_id"":5067961,""state"":""inactive"",""state_changed_at"":1731427130,""name"":null,""blurb"":null,""background_color"":null,""text_color"":null,""link_background_color"":null,""link_text_color"":null,""link_text"":null,""link_url"":null,""show_feature_image"":false,""background_image_opacity"":0.8,""should_show_feature_image_section"":true,""feature_image_attributes"":{""image_urls"":{""default"":""https://i.kickstarter.com/assets/047/469/104/924f98d19af3635e0e2c5e7673652c3a_original.jpg?anim=false&fit=cover&gravity=auto&height=873&origin=ugc&q=92&v=1733224232&width=1552&sig=QHOAOwBDVehOHnZ1TvD%2F71FhMCvPgni9M4%2Fqwn3elZA%3D"",""baseball_card"":""https://i.kickstarter.com/assets/047/469/104/924f98d19af3635e0e2c5e7673652c3a_original.jpg?anim=false&fit=cover&gravity=auto&height=315&origin=ugc&q=92&v=1733224232&width=560&sig=yXxsJpejsSA9%2FHGhHBe08XcK3YCmZO2x6NJ8Bsqj1gw%3D""}}}","ethereal-whispers-oracle-deck","https://www.kickstarter.com/discover/categories/games/playing%20cards","true","false","successful","1736003775","0.2448578","{""web"":{""project"":""https://www.kickstarter.com/projects/amazingtarot/ethereal-whispers-oracle-deck"",""rewards"":""https://www.kickstarter.com/projects/amazingtarot/ethereal-whispers-oracle-deck/rewards""}}","0.24137646","2137.3637362","domestic","{""id"":1330668,""status"":""successful"",""hls"":""https://v2.kickstarter.com/1760344286-yfb7ks1iYdfHXBs2XZqBs0JN9PyS3lrPIpMdqbcm9CE%3D/projects/5028485/video-1330668-hls_playlist.m3u8"",""hls_type"":""application/x-mpegURL"",""high"":""https://v2.kickstarter.com/1760344286-yfb7ks1iYdfHXBs2XZqBs0JN9PyS3lrPIpMdqbcm9CE%3D/projects/5028485/video-1330668-h264_high.mp4"",""high_type"":""video/mp4; codecs=""avc1.64001E, mp4a.40.2"""",""base"":""https://v2.kickstarter.com/1760344286-yfb7ks1iYdfHXBs2XZqBs0JN9PyS3lrPIpMdqbcm9CE%3D/projects/5028485/video-1330668-h264_base.mp4"",""base_type"":""video/mp4; codecs=""avc1.42E01E, mp4a.40.2"""",""tracks"":""[]"",""width"":640,""height"":360,""frame"":""https://d15chbti7ht62o.cloudfront.net/projects/5028485/video-1330668-h264_high.jpg?2024""}"
"143","Doppelvinyl mit den Instrumentalen","{""id"":39,""name"":""Hip-Hop"",""analytics_name"":""Hip-Hop"",""slug"":""music/hip-hop"",""position"":8,""parent_id"":14,""parent_name"":""Music"",""color"":10878931,""urls"":{""web"":{""discover"":""http://www.kickstarter.com/discover/categories/music/hip-hop""}}}","7718","DE","Germany","1575473447","{""id"":2117149760,""name"":""Mattias Voß"",""slug"":""ichbins"",""is_registered"":null,""is_email_verified"":null,""chosen_currency"":null,""is_superbacker"":null,""has_admin_message_badge"":false,""ppo_has_action"":false,""backing_action_count"":0,""avatar"":{""thumb"":""https://i.kickstarter.com/assets/027/421/075/de32cf31b799152638ce16160da5ba87_original.jpg?anim=false&fit=cover&height=40&origin=ugc&q=92&v=1575485520&width=40&sig=VutBXkhZUQXr8yEUrlzEQjaMRjnbBMD2800zLs0sYUI%3D"",""small"":""https://i.kickstarter.com/assets/027/421/075/de32cf31b799152638ce16160da5ba87_original.jpg?anim=false&fit=cover&height=80&origin=ugc&q=92&v=1575485520&width=80&sig=PGXP9t6ddUS383Y%2BOUBFCMfBIzfw9sGAnenv3STlEfw%3D"",""medium"":""https://i.kickstarter.com/assets/027/421/075/de32cf31b799152638ce16160da5ba87_original.jpg?anim=false&fit=cover&height=160&origin=ugc&q=92&v=1575485520&width=160&sig=mPHCYUlylpVdoCaX3mHQ%2FTvMAYwrBKIlV%2BKiIyzjX5Q%3D""},""urls"":{""web"":{""user"":""https://www.kickstarter.com/profile/ichbins""},""api"":{""user"":""https://api.kickstarter.com/v1/users/2117149760?signature=1760430686.4dc355ca699bf2d682cc02d0ad75aa0ac43ece1d""}}}","EUR","€","false","USD","1578850694","false","1.16207183","5800","322730145","false","null","true","false","false","1576258694","{""id"":675337,""name"":""Minden"",""slug"":""minden-north-rhine-westphalia-de"",""short_name"":""Minden, Germany"",""displayable_name"":""Minden, Germany"",""localized_name"":""Minden"",""country"":""DE"",""state"":""North Rhine-Westphalia"",""type"":""Town"",""is_root"":false,""expanded_country"":""Germany"",""urls"":{""web"":{""discover"":""https://www.kickstarter.com/discover/places/minden-north-rhine-westphalia-de"",""location"":""https://www.kickstarter.com/locations/minden-north-rhine-westphalia-de""},""api"":{""nearby_projects"":""https://api.kickstarter.com/v1/discover?signature=1760407937.0117137a579199e0145bc30140e77a47f3ef8f7d&woe_id=675337""}}}","Der Klan - Flashpunks Instrumänntlz","119.651379310345","{""key"":""assets/027/488/921/5747bc384bc64b0f60aec4c6ed48400f_original.jpg"",""full"":""https://i.kickstarter.com/assets/027/488/921/5747bc384bc64b0f60aec4c6ed48400f_original.jpg?anim=false&fit=cover&gravity=auto&height=315&origin=ugc&q=92&v=1576165038&width=560&sig=dQaSn8diksSy9vfyjqAvPlt6mfdDG%2B%2FXbmQfKhNKdd0%3D"",""ed"":""https://i.kickstarter.com/assets/027/488/921/5747bc384bc64b0f60aec4c6ed48400f_original.jpg?anim=false&fit=cover&gravity=auto&height=198&origin=ugc&q=92&v=1576165038&width=352&sig=0SSg4UzdvAC2xYkTO9ABXwbrjG8qUGQRGFT9a7yyuvs%3D"",""med"":""https://i.kickstarter.com/assets/027/488/921/5747bc384bc64b0f60aec4c6ed48400f_original.jpg?anim=false&fit=cover&gravity=auto&height=153&origin=ugc&q=92&v=1576165038&width=272&sig=LlhgucjRH2iWRJrXOe323Bwz69LL%2FA9MYpDMDrP8qbM%3D"",""little"":""https://i.kickstarter.com/assets/027/488/921/5747bc384bc64b0f60aec4c6ed48400f_original.jpg?anim=false&fit=cover&gravity=auto&height=117&origin=ugc&q=92&v=1576165038&width=208&sig=cXRJNFYnW4ope54Mnf3%2BgtpvtCNR9sI4UeHAtGRW06o%3D"",""small"":""https://i.kickstarter.com/assets/027/488/921/5747bc384bc64b0f60aec4c6ed48400f_original.jpg?anim=false&fit=cover&gravity=auto&height=90&origin=ugc&q=92&v=1576165038&width=160&sig=CXMehZthJKzQxvHtl%2BxqPDzkQKNHky6bz%2FFT6pqNn5Y%3D"",""thumb"":""https://i.kickstarter.com/assets/027/488/921/5747bc384bc64b0f60aec4c6ed48400f_original.jpg?anim=false&fit=cover&gravity=auto&height=27&origin=ugc&q=92&v=1576165038&width=48&sig=Lm4RieEI9aL2IEyZAbAe2EqllVmeHF64qPKsgkBFNwI%3D"",""1024x576"":""https://i.kickstarter.com/assets/027/488/921/5747bc384bc64b0f60aec4c6ed48400f_original.jpg?anim=false&fit=cover&gravity=auto&height=576&origin=ugc&q=92&v=1576165038&width=1024&sig=%2BnQxMjWDRnSdXAsBnH%2FGA0eQFth9%2FwOQTmZoZ4qLLdQ%3D"",""1536x864"":""https://i.kickstarter.com/assets/027/488/921/5747bc384bc64b0f60aec4c6ed48400f_original.jpg?anim=false&fit=cover&gravity=auto&height=873&origin=ugc&q=92&v=1576165038&width=1552&sig=NyaNxSG8lRpqNxaki0t3iruQHcvV1e1ZuuoJIfsNYiM%3D""}","6939.78","false","{""id"":3865438,""project_id"":3865438,""state"":""inactive"",""state_changed_at"":1575473447,""name"":null,""blurb"":null,""background_color"":null,""text_color"":null,""link_background_color"":null,""link_text_color"":null,""link_text"":null,""link_url"":null,""show_feature_image"":false,""background_image_opacity"":0.8,""should_show_feature_image_section"":true,""feature_image_attributes"":{""image_urls"":{""default"":""https://i.kickstarter.com/assets/027/488/921/5747bc384bc64b0f60aec4c6ed48400f_original.jpg?anim=false&fit=cover&gravity=auto&height=873&origin=ugc&q=92&v=1576165038&width=1552&sig=NyaNxSG8lRpqNxaki0t3iruQHcvV1e1ZuuoJIfsNYiM%3D"",""baseball_card"":""https://i.kickstarter.com/assets/027/488/921/5747bc384bc64b0f60aec4c6ed48400f_original.jpg?anim=false&fit=cover&gravity=auto&height=315&origin=ugc&q=92&v=1576165038&width=560&sig=dQaSn8diksSy9vfyjqAvPlt6mfdDG%2B%2FXbmQfKhNKdd0%3D""}}}","der-klan-flashpunks-instrumanntlz","https://www.kickstarter.com/discover/categories/music/hip-hop","true","true","successful","1578850694","1.11418502","{""web"":{""project"":""https://www.kickstarter.com/projects/ichbins/der-klan-flashpunks-instrumanntlz"",""rewards"":""https://www.kickstarter.com/projects/ichbins/der-klan-flashpunks-instrumanntlz/rewards""}}","1.11219983","7732.1989180956","domestic","null"
"126","• Oakland, California

• Breaking down binary constructs through conscious hip-hop","{""id"":39,""name"":""Hip-Hop"",""analytics_name"":""Hip-Hop"",""slug"":""music/hip-hop"",""position"":8,""parent_id"":14,""parent_name"":""Music"",""color"":10878931,""urls"":{""web"":{""discover"":""http://www.kickstarter.com/discover/categories/music/hip-hop""}}}","10494","US","the United States","1572895292","{""id"":2080566275,""name"":""CLAY"",""slug"":""clayhiphop"",""is_registered"":null,""is_email_verified"":null,""chosen_currency"":null,""is_superbacker"":null,""has_admin_message_badge"":false,""ppo_has_action"":false,""backing_action_count"":0,""avatar"":{""thumb"":""https://i.kickstarter.com/assets/027/137/815/410f13973db756fb9ed3916d9dafb5aa_original.png?anim=false&fit=cover&height=40&origin=ugc&q=92&v=1573168688&width=40&sig=nP9LMyaYFxwjFUImcyKJ%2FPIAjqDqzAzhX90PbxcNxeA%3D"",""small"":""https://i.kickstarter.com/assets/027/137/815/410f13973db756fb9ed3916d9dafb5aa_original.png?anim=false&fit=cover&height=80&origin=ugc&q=92&v=1573168688&width=80&sig=Mt2HXzzwcs0oIUwQS9kh5CUaae64pNXxFyQ8WmpwM%2F0%3D"",""medium"":""https://i.kickstarter.com/assets/027/137/815/410f13973db756fb9ed3916d9dafb5aa_original.png?anim=false&fit=cover&height=160&origin=ugc&q=92&v=1573168688&width=160&sig=ZcmEqwwyjGxC3jjsFl5qeq%2BPs937HkGIjd%2FB3FpWHbk%3D""},""urls"":{""web"":{""user"":""https://www.kickstarter.com/profile/clayhiphop""},""api"":{""user"":""https://api.kickstarter.com/v1/users/2080566275?signature=1760430686.a785701f96762ce51e982afb5ad4c018424dcad0""}}}","USD","$","true","USD","1577930400","false","1","7000","1330743258","false","null","true","false","false","1574019117","{""id"":2463583,""name"":""Oakland"",""slug"":""oakland-ca"",""short_name"":""Oakland, CA"",""displayable_name"":""Oakland, CA"",""localized_name"":""Oakland"",""country"":""US"",""state"":""CA"",""type"":""Town"",""is_root"":false,""expanded_country"":""United States"",""urls"":{""web"":{""discover"":""https://www.kickstarter.com/discover/places/oakland-ca"",""location"":""https://www.kickstarter.com/locations/oakland-ca""},""api"":{""nearby_projects"":""https://api.kickstarter.com/v1/discover?signature=1760413531.a5064b0f7f292e829503416cf0c3495fe7bbc5da&woe_id=2463583""}}}","CLAY | 'CLAYMATION' | Debut Album Fundraiser","149.914285714286","{""key"":""assets/027/137/589/2ca10ec9d3b2a83d7e8cfc4118c7e1c7_original.jpg"",""full"":""https://i.kickstarter.com/assets/027/137/589/2ca10ec9d3b2a83d7e8cfc4118c7e1c7_original.jpg?anim=false&fit=cover&gravity=auto&height=315&origin=ugc&q=92&v=1573166802&width=560&sig=ebOVZix9IrJXKatEt%2F1buYWgk%2Bp1C64LnWy%2B487kw54%3D"",""ed"":""https://i.kickstarter.com/assets/027/137/589/2ca10ec9d3b2a83d7e8cfc4118c7e1c7_original.jpg?anim=false&fit=cover&gravity=auto&height=198&origin=ugc&q=92&v=1573166802&width=352&sig=MDNViUEEue1rg68tt6z66s7P0cC4%2FPFgOV0Us6xiY%2BY%3D"",""med"":""https://i.kickstarter.com/assets/027/137/589/2ca10ec9d3b2a83d7e8cfc4118c7e1c7_original.jpg?anim=false&fit=cover&gravity=auto&height=153&origin=ugc&q=92&v=1573166802&width=272&sig=2f2kkmeY4Bn%2BnzaFBIjyYVGXVWwGqxEfPMZkStJbsYc%3D"",""little"":""https://i.kickstarter.com/assets/027/137/589/2ca10ec9d3b2a83d7e8cfc4118c7e1c7_original.jpg?anim=false&fit=cover&gravity=auto&height=117&origin=ugc&q=92&v=1573166802&width=208&sig=SGQiT5hPOR7EB5aXkgPWM02NqwVj8d%2F8i5TzdiV2MG8%3D"",""small"":""https://i.kickstarter.com/assets/027/137/589/2ca10ec9d3b2a83d7e8cfc4118c7e1c7_original.jpg?anim=false&fit=cover&gravity=auto&height=90&origin=ugc&q=92&v=1573166802&width=160&sig=nkCjix%2FBJHotMhemZ9TkWpEF3CBqKtHuOZDIVSm19d0%3D"",""thumb"":""https://i.kickstarter.com/assets/027/137/589/2ca10ec9d3b2a83d7e8cfc4118c7e1c7_original.jpg?anim=false&fit=cover&gravity=auto&height=27&origin=ugc&q=92&v=1573166802&width=48&sig=h7sXZbFHP3tiYVxa7q4VP3BmsCWnwwSgIfBHYMphDqM%3D"",""1024x576"":""https://i.kickstarter.com/assets/027/137/589/2ca10ec9d3b2a83d7e8cfc4118c7e1c7_original.jpg?anim=false&fit=cover&gravity=auto&height=576&origin=ugc&q=92&v=1573166802&width=1024&sig=OkLRtFW9ET5%2FQ2mRqPc0oKDPH5SYvZG9y0%2BlDsJH2qs%3D"",""1536x864"":""https://i.kickstarter.com/assets/027/137/589/2ca10ec9d3b2a83d7e8cfc4118c7e1c7_original.jpg?anim=false&fit=cover&gravity=auto&height=873&origin=ugc&q=92&v=1573166802&width=1552&sig=BPZW622L1qUBGXUOWK1HiOHSsOFZLn7LQIPoIwaWCMQ%3D""}","10494","true","{""id"":3846266,""project_id"":3846266,""state"":""inactive"",""state_changed_at"":1572895293,""name"":null,""blurb"":null,""background_color"":null,""text_color"":null,""link_background_color"":null,""link_text_color"":null,""link_text"":null,""link_url"":null,""show_feature_image"":false,""background_image_opacity"":0.8,""should_show_feature_image_section"":true,""feature_image_attributes"":{""image_urls"":{""default"":""https://i.kickstarter.com/assets/027/137/589/2ca10ec9d3b2a83d7e8cfc4118c7e1c7_original.jpg?anim=false&fit=cover&gravity=auto&height=873&origin=ugc&q=92&v=1573166802&width=1552&sig=BPZW622L1qUBGXUOWK1HiOHSsOFZLn7LQIPoIwaWCMQ%3D"",""baseball_card"":""https://i.kickstarter.com/assets/027/137/589/2ca10ec9d3b2a83d7e8cfc4118c7e1c7_original.jpg?anim=false&fit=cover&gravity=auto&height=315&origin=ugc&q=92&v=1573166802&width=560&sig=ebOVZix9IrJXKatEt%2F1buYWgk%2Bp1C64LnWy%2B487kw54%3D""}}}","clay-claymation-debut-album-fundraiser","https://www.kickstarter.com/discover/categories/music/hip-hop","true","false","successful","1577930400","1","{""web"":{""project"":""https://www.kickstarter.com/projects/clayhiphop/clay-claymation-debut-album-fundraiser"",""rewards"":""https://www.kickstarter.com/projects/clayhiphop/clay-claymation-debut-album-fundraiser/rewards""}}","1","10494.0","domestic","{""id"":998186,""status"":""successful"",""hls"":""https://v2.kickstarter.com/1760344286-LyWtAn7DR6YjjY%2FtCGZ51YjEYGdnhyZLQESLLAP2Zew%3D/projects/3806790/video-998186-hls_playlist.m3u8"",""hls_type"":""application/x-mpegURL"",""high"":""https://v2.kickstarter.com/1760344286-LyWtAn7DR6YjjY%2FtCGZ51YjEYGdnhyZLQESLLAP2Zew%3D/projects/3806790/video-998186-h264_high.mp4"",""high_type"":""video/mp4; codecs=""avc1.64001E, mp4a.40.2"""",""base"":""https://v2.kickstarter.com/1760344286-LyWtAn7DR6YjjY%2FtCGZ51YjEYGdnhyZLQESLLAP2Zew%3D/projects/3806790/video-998186-h264_base.mp4"",""base_type"":""video/mp4; codecs=""avc1.42E01E, mp4a.40.2"""",""tracks"":""[]"",""width"":640,""height"":360,""frame"":""https://d15chbti7ht62o.cloudfront.net/projects/3806790/video-998186-h264_high.jpg?2019""}"
"20","100 limited edition mocha mousse crafty slogan tees and hoods.","{""id"":263,""name"":""Apparel"",""analytics_name"":""Apparel"",""slug"":""fashion/apparel"",""position"":2,""parent_id"":9,""parent_name"":""Fashion"",""color"":16752598,""urls"":{""web"":{""discover"":""http://www.kickstarter.com/discover/categories/fashion/apparel""}}}","1092","GB","the United Kingdom","1736785752","{""id"":108665797,""name"":""Charlotte brown"",""slug"":""stitcherstees"",""is_registered"":null,""is_email_verified"":null,""chosen_currency"":null,""is_superbacker"":null,""has_admin_message_badge"":false,""ppo_has_action"":false,""backing_action_count"":0,""avatar"":{""thumb"":""https://i.kickstarter.com/assets/021/578/665/769b8e32c16eed0323d4700e0be0db4c_original.JPG?anim=false&fit=cover&height=40&origin=ugc&q=92&v=1528975535&width=40&sig=Jww8pFT8857yL5q8WfylZ%2B35ALvQvyv%2B8gFzN8eLs2Q%3D"",""small"":""https://i.kickstarter.com/assets/021/578/665/769b8e32c16eed0323d4700e0be0db4c_original.JPG?anim=false&fit=cover&height=80&origin=ugc&q=92&v=1528975535&width=80&sig=E1QTLP8i1vNBR9eddV4spPn2Li%2BKMfIpf26NQ2Jh8AE%3D"",""medium"":""https://i.kickstarter.com/assets/021/578/665/769b8e32c16eed0323d4700e0be0db4c_original.JPG?anim=false&fit=cover&height=160&origin=ugc&q=92&v=1528975535&width=160&sig=EeAZ2nIeiyIHBQVwYPR57rL1iSH63ZYidippVxPaQic%3D""},""urls"":{""web"":{""user"":""https://www.kickstarter.com/profile/stitcherstees""},""api"":{""user"":""https://api.kickstarter.com/v1/users/108665797?signature=1760430687.422e2d1a987a0dd567ed2b54b14c0a3ca703f00c""}}}","GBP","£","false","USD","1739379811","false","1.33535239","250","265587275","false","false","true","false","false","1736787811","{""id"":12602141,""name"":""Norfolk"",""slug"":""norfolk-gb"",""short_name"":""Norfolk, UK"",""displayable_name"":""Norfolk, UK"",""localized_name"":""Norfolk"",""country"":""GB"",""state"":""England"",""type"":""County"",""is_root"":false,""expanded_country"":""United Kingdom"",""urls"":{""web"":{""discover"":""https://www.kickstarter.com/discover/places/norfolk-gb"",""location"":""https://www.kickstarter.com/locations/norfolk-gb""},""api"":{""nearby_projects"":""https://api.kickstarter.com/v1/discover?signature=1760424693.3ab87c7a2d8dfafda218594aedab52bb2182bcaa&woe_id=12602141""}}}","Make 100 - Mocha Mousse Limited Edition Tees & Hoodies","351.2","{""key"":""assets/047/818/605/e2e7ef52261fb9858fd142d8422a27da_original.jpg"",""full"":""https://i.kickstarter.com/assets/047/818/605/e2e7ef52261fb9858fd142d8422a27da_original.jpg?anim=false&fit=cover&gravity=auto&height=315&origin=ugc&q=92&v=1736785851&width=560&sig=75T4M%2BWK%2FSqiv%2BPqXmwu25voZICQOWh8dThwF8h0lxA%3D"",""ed"":""https://i.kickstarter.com/assets/047/818/605/e2e7ef52261fb9858fd142d8422a27da_original.jpg?anim=false&fit=cover&gravity=auto&height=198&origin=ugc&q=92&v=1736785851&width=352&sig=36Mkala6DH4gusiZlGCShYeN1b0z9zq8U6KM9hnKyxU%3D"",""med"":""https://i.kickstarter.com/assets/047/818/605/e2e7ef52261fb9858fd142d8422a27da_original.jpg?anim=false&fit=cover&gravity=auto&height=153&origin=ugc&q=92&v=1736785851&width=272&sig=IVCbh%2BUR83F0SHCqWKTeP4iQUCr37SO0XrhuH8iGaqU%3D"",""little"":""https://i.kickstarter.com/assets/047/818/605/e2e7ef52261fb9858fd142d8422a27da_original.jpg?anim=false&fit=cover&gravity=auto&height=117&origin=ugc&q=92&v=1736785851&width=208&sig=15a6b%2BCmNN5UJIzUqdqOprG6rEfL78DaxAjH1YYLCcU%3D"",""small"":""https://i.kickstarter.com/assets/047/818/605/e2e7ef52261fb9858fd142d8422a27da_original.jpg?anim=false&fit=cover&gravity=auto&height=90&origin=ugc&q=92&v=1736785851&width=160&sig=ccWGZfrq8nvfw5BxyadZDH36Xo1oBeR5M%2FLyGLk5apE%3D"",""thumb"":""https://i.kickstarter.com/assets/047/818/605/e2e7ef52261fb9858fd142d8422a27da_original.jpg?anim=false&fit=cover&gravity=auto&height=27&origin=ugc&q=92&v=1736785851&width=48&sig=rKZacZGuVKAsULmxh1KzdseL%2FUVUlR3HA5rPCXuyHs8%3D"",""1024x576"":""https://i.kickstarter.com/assets/047/818/605/e2e7ef52261fb9858fd142d8422a27da_original.jpg?anim=false&fit=cover&gravity=auto&height=576&origin=ugc&q=92&v=1736785851&width=1024&sig=m8DyE6ZZbkM2GyLbulnCkJgf3i2t9lrlMcAmw%2B7P5tY%3D"",""1536x864"":""https://i.kickstarter.com/assets/047/818/605/e2e7ef52261fb9858fd142d8422a27da_original.jpg?anim=false&fit=cover&gravity=auto&height=873&origin=ugc&q=92&v=1736785851&width=1552&sig=deakB9Ji3cW38JpOnYAccG4zUSJxdhNaiqa%2Fo2wsQ%2Fk%3D""}","878","false","{""id"":5107983,""project_id"":5107983,""state"":""inactive"",""state_changed_at"":1736785752,""name"":null,""blurb"":null,""background_color"":null,""text_color"":null,""link_background_color"":null,""link_text_color"":null,""link_text"":null,""link_url"":null,""show_feature_image"":false,""background_image_opacity"":0.8,""should_show_feature_image_section"":true,""feature_image_attributes"":{""image_urls"":{""default"":""https://i.kickstarter.com/assets/047/818/605/e2e7ef52261fb9858fd142d8422a27da_original.jpg?anim=false&fit=cover&gravity=auto&height=873&origin=ugc&q=92&v=1736785851&width=1552&sig=deakB9Ji3cW38JpOnYAccG4zUSJxdhNaiqa%2Fo2wsQ%2Fk%3D"",""baseball_card"":""https://i.kickstarter.com/assets/047/818/605/e2e7ef52261fb9858fd142d8422a27da_original.jpg?anim=false&fit=cover&gravity=auto&height=315&origin=ugc&q=92&v=1736785851&width=560&sig=75T4M%2BWK%2FSqiv%2BPqXmwu25voZICQOWh8dThwF8h0lxA%3D""}}}","make-100-mocha-mousse-limited-edition-tees-and-hoodies","https://www.kickstarter.com/discover/categories/crafts/knitting","true","false","successful","1739379813","1.22074932","{""web"":{""project"":""https://www.kickstarter.com/projects/stitcherstees/make-100-mocha-mousse-limited-edition-tees-and-hoodies"",""rewards"":""https://www.kickstarter.com/projects/stitcherstees/make-100-mocha-mousse-limited-edition-tees-and-hoodies/rewards""}}","1.24417415","1071.81790296","domestic","null"
